Service,ServiceId,SDK,Plane,Language,Track1.Package,Track1.RepoLink,Track1.ColorCode,Track1.Deprecated,Track2.Package,Track2.RepoLink,Track2.ColorCode,Track2.Deprecated,PercentComplete,LatestRelease
graphservicesprod,0,Resource Management - graphservicesprod,mgmt,Go,,,11,false,Missing: Created from API in specs repo: graphservicesprod/resource-manager,,2,false,0,
Guest Configuration,0,Resource Management - GuestConfiguration.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: guestconfiguration/GuestConfiguration.Management,,2,false,0,
Guest Configuration,0,Resource Management - GuestConfiguration.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: guestconfiguration/GuestConfiguration.Management,,2,false,0,
Guest Configuration,0,Resource Management - GuestConfiguration.Management,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: guestconfiguration/GuestConfiguration.Management,,2,false,0,
Guest Configuration,0,Resource Management - GuestConfiguration.Management,mgmt,Python,,,11,false,Missing: Created from API in specs repo: guestconfiguration/GuestConfiguration.Management,,2,false,0,
Guest Configuration,0,Resource Management - GuestConfiguration.Management,mgmt,Go,,,11,false,Missing: Created from API in specs repo: guestconfiguration/GuestConfiguration.Management,,2,false,0,
Guest Configuration,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: guestconfiguration/cspell.yaml,,2,false,0,
Guest Configuration,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: guestconfiguration/cspell.yaml,,2,false,0,
Guest Configuration,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: guestconfiguration/cspell.yaml,,2,false,0,
Guest Configuration,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: guestconfiguration/cspell.yaml,,2,false,0,
Guest Configuration,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: guestconfiguration/cspell.yaml,,2,false,0,
HANA on Azure,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: hanaonazure/cspell.yaml,,2,false,0,
HANA on Azure,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: hanaonazure/cspell.yaml,,2,false,0,
HANA on Azure,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: hanaonazure/cspell.yaml,,2,false,0,
HANA on Azure,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: hanaonazure/cspell.yaml,,2,false,0,
HANA on Azure,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: hanaonazure/cspell.yaml,,2,false,0,
Hardware Security Modules,0,Resource Management - HardwareSecurityModules.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: hardwaresecuritymodules/HardwareSecurityModules.Management,,2,false,0,
Hardware Security Modules,0,Resource Management - HardwareSecurityModules.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: hardwaresecuritymodules/HardwareSecurityModules.Management,,2,false,0,
Hardware Security Modules,0,Resource Management - HardwareSecurityModules.Management,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: hardwaresecuritymodules/HardwareSecurityModules.Management,,2,false,0,
Hardware Security Modules,0,Resource Management - HardwareSecurityModules.Management,mgmt,Python,,,11,false,Missing: Created from API in specs repo: hardwaresecuritymodules/HardwareSecurityModules.Management,,2,false,0,
Hardware Security Modules,0,Resource Management - HardwareSecurityModules.Management,mgmt,Go,,,11,false,Missing: Created from API in specs repo: hardwaresecuritymodules/HardwareSecurityModules.Management,,2,false,0,
HDInsight,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: hdinsight/cspell.yaml,,2,false,0,
HDInsight,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: hdinsight/cspell.yaml,,2,false,0,
HDInsight,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: hdinsight/cspell.yaml,,2,false,0,
HDInsight,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: hdinsight/cspell.yaml,,2,false,0,
HDInsight,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: hdinsight/cspell.yaml,,2,false,0,
HDInsight,0,HDInsight Kafka REST Proxy,data,.NET,,,11,false,Missing: Created from API in specs repo: hdinsight/hdinsight-kafka-rest-proxy,,2,false,0,
HDInsight,0,HDInsight Kafka REST Proxy,data,Java,,,11,false,Missing: Created from API in specs repo: hdinsight/hdinsight-kafka-rest-proxy,,2,false,0,
HDInsight,0,HDInsight Kafka REST Proxy,data,JavaScript,,,11,false,Missing: Created from API in specs repo: hdinsight/hdinsight-kafka-rest-proxy,,2,false,0,
HDInsight,0,HDInsight Kafka REST Proxy,data,Python,,,11,false,Missing: Created from API in specs repo: hdinsight/hdinsight-kafka-rest-proxy,,2,false,0,
HDInsight,0,HDInsight Kafka REST Proxy,data,Go,,,11,false,Missing: Created from API in specs repo: hdinsight/hdinsight-kafka-rest-proxy,,2,false,0,
Healthcare APIs,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: healthcareapis/cspell.yaml,,2,false,0,
Healthcare APIs,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: healthcareapis/cspell.yaml,,2,false,0,
Healthcare APIs,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: healthcareapis/cspell.yaml,,2,false,0,
Healthcare APIs,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: healthcareapis/cspell.yaml,,2,false,0,
Healthcare APIs,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: healthcareapis/cspell.yaml,,2,false,0,
healthdataaiservices,0,HealthDataAIServices.DeidServices,data,.NET,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/HealthDataAIServices.DeidServices,,2,false,0,
healthdataaiservices,0,HealthDataAIServices.DeidServices,data,Java,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/HealthDataAIServices.DeidServices,,2,false,0,
healthdataaiservices,0,HealthDataAIServices.DeidServices,data,JavaScript,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/HealthDataAIServices.DeidServices,,2,false,0,
healthdataaiservices,0,HealthDataAIServices.DeidServices,data,Python,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/HealthDataAIServices.DeidServices,,2,false,0,
healthdataaiservices,0,HealthDataAIServices.DeidServices,data,Go,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/HealthDataAIServices.DeidServices,,2,false,0,
healthdataaiservices,0,Resource Management - HealthDataAIServices.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/HealthDataAIServices.Management,,2,false,0,
healthdataaiservices,0,Resource Management - HealthDataAIServices.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/HealthDataAIServices.Management,,2,false,0,
healthdataaiservices,0,Resource Management - HealthDataAIServices.Management,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/HealthDataAIServices.Management,,2,false,0,
healthdataaiservices,0,Resource Management - HealthDataAIServices.Management,mgmt,Python,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/HealthDataAIServices.Management,,2,false,0,
healthdataaiservices,0,Resource Management - HealthDataAIServices.Management,mgmt,Go,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/HealthDataAIServices.Management,,2,false,0,
healthdataaiservices,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/cspell.yaml,,2,false,0,
healthdataaiservices,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/cspell.yaml,,2,false,0,
healthdataaiservices,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/cspell.yaml,,2,false,0,
healthdataaiservices,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/cspell.yaml,,2,false,0,
healthdataaiservices,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/cspell.yaml,,2,false,0,
healthdataaiservices,0,healthdataaiservices,data,.NET,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/data-plane,,2,false,0,
healthdataaiservices,0,healthdataaiservices,data,Java,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/data-plane,,2,false,0,
healthdataaiservices,0,healthdataaiservices,data,JavaScript,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/data-plane,,2,false,0,
healthdataaiservices,0,healthdataaiservices,data,Python,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/data-plane,,2,false,0,
healthdataaiservices,0,healthdataaiservices,data,Go,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/data-plane,,2,false,0,
healthdataaiservices,0,Resource Management - healthdataaiservices,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/resource-manager,,2,false,0,
healthdataaiservices,0,Resource Management - healthdataaiservices,mgmt,Java,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/resource-manager,,2,false,0,
healthdataaiservices,0,Resource Management - healthdataaiservices,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/resource-manager,,2,false,0,
healthdataaiservices,0,Resource Management - healthdataaiservices,mgmt,Python,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/resource-manager,,2,false,0,
healthdataaiservices,0,Resource Management - healthdataaiservices,mgmt,Go,,,11,false,Missing: Created from API in specs repo: healthdataaiservices/resource-manager,,2,false,0,
help,0,Resource Management - Help.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: help/Help.Management,,2,false,0,
help,0,Resource Management - Help.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: help/Help.Management,,2,false,0,
help,0,Resource Management - Help.Management,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: help/Help.Management,,2,false,0,
help,0,Resource Management - Help.Management,mgmt,Python,,,11,false,Missing: Created from API in specs repo: help/Help.Management,,2,false,0,
help,0,Resource Management - Help.Management,mgmt,Go,,,11,false,Missing: Created from API in specs repo: help/Help.Management,,2,false,0,
help,0,Resource Management - help,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: help/resource-manager,,2,false,0,
help,0,Resource Management - help,mgmt,Java,,,11,false,Missing: Created from API in specs repo: help/resource-manager,,2,false,0,
help,0,Resource Management - help,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: help/resource-manager,,2,false,0,
help,0,Resource Management - help,mgmt,Python,,,11,false,Missing: Created from API in specs repo: help/resource-manager,,2,false,0,
help,0,Resource Management - help,mgmt,Go,,,11,false,Missing: Created from API in specs repo: help/resource-manager,,2,false,0,
Hybrid AKS,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: hybridaks/cspell.yaml,,2,false,0,
Hybrid AKS,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: hybridaks/cspell.yaml,,2,false,0,
Hybrid AKS,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: hybridaks/cspell.yaml,,2,false,0,
Hybrid AKS,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: hybridaks/cspell.yaml,,2,false,0,
Hybrid AKS,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: hybridaks/cspell.yaml,,2,false,0,
Hybrid AKS,0,Resource Management - Hybrid AKS,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: hybridaks/resource-manager,,2,false,0,
Hybrid AKS,0,Resource Management - Hybrid AKS,mgmt,Java,,,11,false,Missing: Created from API in specs repo: hybridaks/resource-manager,,2,false,0,
Hybrid AKS,0,Resource Management - Hybrid AKS,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: hybridaks/resource-manager,,2,false,0,
Hybrid AKS,0,Resource Management - Hybrid AKS,mgmt,Python,,,11,false,Missing: Created from API in specs repo: hybridaks/resource-manager,,2,false,0,
Hybrid AKS,0,Resource Management - Hybrid AKS,mgmt,Go,,,11,false,Missing: Created from API in specs repo: hybridaks/resource-manager,,2,false,0,
Hybrid Compute,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: hybridcompute/cspell.yaml,,2,false,0,
Hybrid Compute,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: hybridcompute/cspell.yaml,,2,false,0,
Hybrid Compute,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: hybridcompute/cspell.yaml,,2,false,0,
Hybrid Compute,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: hybridcompute/cspell.yaml,,2,false,0,
Hybrid Compute,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: hybridcompute/cspell.yaml,,2,false,0,
Hybrid Connectivity,0,Resource Management - HybridConnectivity.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: hybridconnectivity/HybridConnectivity.Management,,2,false,0,
Hybrid Connectivity,0,Resource Management - HybridConnectivity.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: hybridconnectivity/HybridConnectivity.Management,,2,false,0,
Hybrid Connectivity,0,Resource Management - HybridConnectivity.Management,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: hybridconnectivity/HybridConnectivity.Management,,2,false,0,
Hybrid Connectivity,0,Resource Management - HybridConnectivity.Management,mgmt,Python,,,11,false,Missing: Created from API in specs repo: hybridconnectivity/HybridConnectivity.Management,,2,false,0,
Hybrid Connectivity,0,Resource Management - HybridConnectivity.Management,mgmt,Go,,,11,false,Missing: Created from API in specs repo: hybridconnectivity/HybridConnectivity.Management,,2,false,0,
Hybrid Connectivity,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: hybridconnectivity/cspell.yaml,,2,false,0,
Hybrid Connectivity,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: hybridconnectivity/cspell.yaml,,2,false,0,
Hybrid Connectivity,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: hybridconnectivity/cspell.yaml,,2,false,0,
Hybrid Connectivity,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: hybridconnectivity/cspell.yaml,,2,false,0,
Hybrid Connectivity,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: hybridconnectivity/cspell.yaml,,2,false,0,
Hybrid Data Manager,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: hybriddatamanager/cspell.yaml,,2,false,0,
Hybrid Data Manager,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: hybriddatamanager/cspell.yaml,,2,false,0,
Hybrid Data Manager,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: hybriddatamanager/cspell.yaml,,2,false,0,
Hybrid Data Manager,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: hybriddatamanager/cspell.yaml,,2,false,0,
Hybrid Data Manager,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: hybriddatamanager/cspell.yaml,,2,false,0,
Hybrid Data Manager,0,Resource Management - Hybrid Data Manager,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: hybriddatamanager/resource-manager,,2,false,0,
Hybrid Data Manager,0,Resource Management - Hybrid Data Manager,mgmt,Java,,,11,false,Missing: Created from API in specs repo: hybriddatamanager/resource-manager,,2,false,0,
Hybrid Data Manager,0,Resource Management - Hybrid Data Manager,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: hybriddatamanager/resource-manager,,2,false,0,
Hybrid Data Manager,0,Resource Management - Hybrid Data Manager,mgmt,Python,,,11,false,Missing: Created from API in specs repo: hybriddatamanager/resource-manager,,2,false,0,
Hybrid Kubernetes,0,Resource Management - HybridKubernetes.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: hybridkubernetes/HybridKubernetes.Management,,2,false,0,
Hybrid Kubernetes,0,Resource Management - HybridKubernetes.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: hybridkubernetes/HybridKubernetes.Management,,2,false,0,
